timestamp,TotalUptime,bootcounter,MCUTemp,Temperature
2022-01-26T07:55:47Z,1054200,206,-1.20000000000000006661338147750939242541790008544921875000,0E-56
2022-01-26T07:54:47Z,1054140,206,-1.20000000000000006661338147750939242541790008544921875000,0E-56
2022-01-26T07:52:47Z,1054020,206,-1.70000000000000009436895709313830593600869178771972656250,0E-56
2022-01-26T07:51:47Z,1053960,206,-2.30000000000000012767564783189300214871764183044433593750,0E-56
2022-01-26T07:50:47Z,1053900,206,-2.70000000000000014988010832439613295719027519226074218750,0E-56
2022-01-26T07:49:47Z,1053840,206,-2.80000000000000015543122344752191565930843353271484375000,0E-56
2022-01-26T07:48:47Z,1053780,206,-3.10000000000000017208456881689926376566290855407714843750,0E-56
2022-01-26T07:47:47Z,1053720,206,-2.80000000000000015543122344752191565930843353271484375000,0E-56
2022-01-26T06:16:47Z,1048259,206,-2.20000000000000012212453270876721944659948348999023437500,0E-56
2022-01-25T18:56:45Z,1007459,206,1.30000000000000007216449660063517512753605842590332031250,0E-56
2022-01-25T18:55:45Z,1007399,206,2.40000000000000013322676295501878485083580017089843750000,0E-56
2022-01-25T18:54:45Z,1007340,206,2.50000000000000013877787807814456755295395851135253906250,0E-56
2022-01-25T18:53:45Z,1007280,206,3.50000000000000019428902930940239457413554191589355468750,0E-56
2022-01-25T18:52:45Z,1007220,206,4.20000000000000023314683517128287348896265029907226562500,0E-56
2022-01-25T18:51:45Z,1007160,206,5.60000000000000031086244689504383131861686706542968750000,0E-56
2022-01-25T18:50:45Z,1007100,206,6.60000000000000036637359812630165833979845046997070312500,0E-56
2022-01-25T18:49:45Z,1007039,206,7.00000000000000038857805861880478914827108383178710937500,0E-56
2022-01-25T18:48:45Z,1006980,206,8.10000000000000044964032497318839887157082557678222656250,0E-56
2022-01-25T18:47:45Z,1006920,206,9.30000000000000051625370645069779129698872566223144531250,0E-56
2022-01-25T17:20:45Z,1001700,206,2.40000000000000013322676295501878485083580017089843750000,0E-56
2022-01-25T17:19:45Z,1001640,206,2.90000000000000016098233857064769836142659187316894531250,0E-56
2022-01-25T17:18:45Z,1001580,206,4.00000000000000022204460492503130808472633361816406250000,0E-56
2022-01-25T11:14:45Z,979740,206,-3.10000000000000017208456881689926376566290855407714843750,0E-56
2022-01-25T11:13:45Z,979680,206,-3.70000000000000020539125955565395997837185859680175781250,0E-56
2022-01-25T11:12:45Z,979620,206,-3.40000000000000018873791418627661187201738357543945312500,0E-56
2022-01-25T11:11:45Z,979560,206,-4.20000000000000023314683517128287348896265029907226562500,0E-56
2022-01-25T09:42:45Z,974220,206,-2.20000000000000012212453270876721944659948348999023437500,0E-56
2022-01-25T09:41:45Z,974159,206,-2.40000000000000013322676295501878485083580017089843750000,0E-56
2022-01-25T09:40:45Z,974100,206,-3.50000000000000019428902930940239457413554191589355468750,0E-56
2022-01-25T09:39:45Z,974040,206,-3.10000000000000017208456881689926376566290855407714843750,0E-56
2022-01-25T09:38:45Z,973979,206,-3.90000000000000021649348980190552538260817527770996093750,0E-56
2022-01-25T09:37:45Z,973919,206,-3.50000000000000019428902930940239457413554191589355468750,0E-56
2022-01-25T09:36:45Z,973860,206,-3.70000000000000020539125955565395997837185859680175781250,0E-56
2022-01-25T09:34:45Z,973739,206,-3.80000000000000021094237467877974268049001693725585937500,0E-56
2022-01-25T08:09:45Z,968640,206,-1.50000000000000008326672684688674053177237510681152343750,0E-56
2022-01-25T08:07:45Z,968519,206,-2.50000000000000013877787807814456755295395851135253906250,0E-56
2022-01-25T08:06:45Z,968460,206,-3.10000000000000017208456881689926376566290855407714843750,0E-56
2022-01-25T08:05:45Z,968400,206,-3.30000000000000018318679906315082916989922523498535156250,0E-56
2022-01-25T08:04:45Z,968340,206,-3.30000000000000018318679906315082916989922523498535156250,0E-56
2022-01-25T08:03:45Z,968280,206,-3.50000000000000019428902930940239457413554191589355468750,0E-56
2022-01-25T08:02:45Z,968220,206,-4.00000000000000022204460492503130808472633361816406250000,0E-56
2022-01-25T08:01:45Z,968160,206,-4.00000000000000022204460492503130808472633361816406250000,0E-56
2022-01-25T06:30:44Z,962699,206,-2.80000000000000015543122344752191565930843353271484375000,0E-56
2022-01-25T06:29:44Z,962640,206,-3.20000000000000017763568394002504646778106689453125000000,0E-56
2022-01-25T06:27:44Z,962519,206,-4.00000000000000022204460492503130808472633361816406250000,0E-56
2022-01-25T06:26:44Z,962460,206,-3.60000000000000019984014443252817727625370025634765625000,0E-56
2022-01-24T20:44:17Z,927540,203,-0.10000000000000000555111512312578270211815834045410156250,0E-56
2022-01-24T20:43:17Z,927480,203,0.70000000000000003885780586188047891482710838317871093750,0E-56
2022-01-24T20:42:17Z,927419,203,1.60000000000000008881784197001252323389053344726562500000,0E-56
2022-01-24T20:41:17Z,927360,203,2.30000000000000012767564783189300214871764183044433593750,0E-56
2022-01-24T20:40:17Z,927300,203,3.20000000000000017763568394002504646778106689453125000000,0E-56
2022-01-24T20:39:17Z,927240,203,4.10000000000000022759572004815709078684449195861816406250,0E-56
2022-01-24T20:38:17Z,927180,203,5.10000000000000028310687127941491780802607536315917968750,0E-56
2022-01-24T20:37:17Z,927120,203,5.90000000000000032751579226442117942497134208679199218750,0E-56
2022-01-24T20:36:17Z,927060,203,6.70000000000000037192471324942744104191660881042480468750,0E-56
2022-01-24T19:09:49Z,921900,202,-0.60000000000000003330669073875469621270895004272460937500,0E-56
2022-01-24T19:08:49Z,921839,202,0.20000000000000001110223024625156540423631668090820312500,0E-56
2022-01-24T19:05:49Z,921660,202,2.60000000000000014432899320127035025507211685180664062500,0E-56
2022-01-24T19:03:49Z,921539,202,4.70000000000000026090241078691178699955344200134277343750,0E-56
2022-01-24T19:02:49Z,921480,202,5.70000000000000031641356201816961402073502540588378906250,0E-56
2022-01-24T19:01:49Z,921419,202,6.50000000000000036082248300317587563768029212951660156250,0E-56
2022-01-24T19:00:49Z,921360,202,7.60000000000000042188474935755948536098003387451171875000,0E-56
2022-01-24T17:33:49Z,916140,202,0.60000000000000003330669073875469621270895004272460937500,0E-56
2022-01-24T17:32:49Z,916080,202,1.30000000000000007216449660063517512753605842590332031250,0E-56
2022-01-24T17:31:49Z,916020,202,2.50000000000000013877787807814456755295395851135253906250,0E-56
2022-01-24T17:30:49Z,915960,202,3.20000000000000017763568394002504646778106689453125000000,0E-56
2022-01-24T17:29:49Z,915900,202,4.00000000000000022204460492503130808472633361816406250000,0E-56
2022-01-24T17:28:49Z,915840,202,5.00000000000000027755575615628913510590791702270507812500,0E-56
2022-01-24T17:26:49Z,915720,202,6.70000000000000037192471324942744104191660881042480468750,0E-56
2022-01-24T13:25:43Z,901320,201,7.90000000000000043853809472693683346733450889587402343750,0E-56
2022-01-24T13:23:43Z,901199,201,6.60000000000000036637359812630165833979845046997070312500,0E-56
2022-01-24T13:22:43Z,901140,201,6.20000000000000034416913763379852753132581710815429687500,0E-56
2022-01-24T13:21:43Z,901080,201,5.30000000000000029420910152566648321226239204406738281250,0E-56
2022-01-24T13:20:43Z,901020,201,5.00000000000000027755575615628913510590791702270507812500,0E-56
2022-01-24T13:19:43Z,900960,201,3.80000000000000021094237467877974268049001693725585937500,0E-56
2022-01-24T11:50:34Z,895620,200,7.80000000000000043298697960381105076521635055541992187500,0E-56
2022-01-24T11:49:34Z,895560,200,7.50000000000000041633363423443370265886187553405761718750,0E-56
2022-01-24T11:47:34Z,895440,200,6.20000000000000034416913763379852753132581710815429687500,0E-56
2022-01-24T11:46:34Z,895380,200,5.70000000000000031641356201816961402073502540588378906250,0E-56
2022-01-24T11:46:34Z,895380,200,5.70000000000000031641356201816961402073502540588378906250,0E-56
2022-01-24T11:26:34Z,894179,200,-5.40000000000000029976021664879226591438055038452148437500,0E-56
2022-01-24T11:25:34Z,894120,200,-5.30000000000000029420910152566648321226239204406738281250,0E-56
2022-01-24T11:23:34Z,894000,200,-5.20000000000000028865798640254070051014423370361328125000,0E-56
2022-01-24T11:22:34Z,893939,200,-5.30000000000000029420910152566648321226239204406738281250,0E-56
2022-01-24T09:55:24Z,888719,199,-3.70000000000000020539125955565395997837185859680175781250,0E-56
2022-01-24T09:54:24Z,888660,199,-4.50000000000000024980018054066022159531712532043457031250,0E-56
2022-01-24T09:53:24Z,888600,199,-4.30000000000000023869795029440865619108080863952636718750,0E-56
2022-01-24T09:52:24Z,888540,199,-5.20000000000000028865798640254070051014423370361328125000,0E-56
2022-01-24T09:51:24Z,888480,199,-4.90000000000000027200464103316335240378975868225097656250,0E-56
2022-01-24T09:50:24Z,888420,199,-4.90000000000000027200464103316335240378975868225097656250,0E-56
2022-01-24T09:49:24Z,888360,199,-5.20000000000000028865798640254070051014423370361328125000,0E-56
2022-01-24T09:48:24Z,888300,199,-4.90000000000000027200464103316335240378975868225097656250,0E-56
2022-01-24T08:20:07Z,883020,198,-4.40000000000000024424906541753443889319896697998046875000,0E-56
2022-01-24T08:19:07Z,882959,198,-4.10000000000000022759572004815709078684449195861816406250,0E-56
2022-01-24T08:16:07Z,882779,198,-5.20000000000000028865798640254070051014423370361328125000,0E-56
2022-01-24T08:12:07Z,882540,198,-4.80000000000000026645352591003756970167160034179687500000,0E-56
2022-01-24T06:45:07Z,877320,198,-3.80000000000000021094237467877974268049001693725585937500,0E-56
2022-01-24T06:43:07Z,877199,198,-4.40000000000000024424906541753443889319896697998046875000,0E-56
2022-01-24T06:42:07Z,877140,198,-4.90000000000000027200464103316335240378975868225097656250,0E-56
2022-01-23T20:56:12Z,842339,191,0.50000000000000002775557561562891351059079170227050781250,0E-56
2022-01-23T20:55:12Z,842280,191,1.20000000000000006661338147750939242541790008544921875000,0E-56
2022-01-23T20:54:12Z,842220,191,2.10000000000000011657341758564143674448132514953613281250,0E-56
2022-01-23T20:53:12Z,842160,191,3.00000000000000016653345369377348106354475021362304687500,0E-56
2022-01-23T20:52:12Z,842100,191,3.70000000000000020539125955565395997837185859680175781250,0E-56
2022-01-23T20:51:12Z,842039,191,4.20000000000000023314683517128287348896265029907226562500,0E-56
2022-01-23T20:50:12Z,841980,191,5.30000000000000029420910152566648321226239204406738281250,0E-56
2022-01-23T20:49:12Z,841920,191,6.40000000000000035527136788005009293556213378906250000000,0E-56
2022-01-23T20:48:12Z,841860,191,7.20000000000000039968028886505635455250740051269531250000,0E-56
2022-01-23T19:22:00Z,836760,190,-0.40000000000000002220446049250313080847263336181640625000,0E-56
2022-01-23T19:21:00Z,836699,190,0.50000000000000002775557561562891351059079170227050781250,0E-56
2022-01-23T19:20:00Z,836639,190,1.20000000000000006661338147750939242541790008544921875000,0E-56
2022-01-23T19:17:00Z,836460,190,3.30000000000000018318679906315082916989922523498535156250,0E-56
2022-01-23T19:16:00Z,836400,190,4.40000000000000024424906541753443889319896697998046875000,0E-56
2022-01-23T19:15:00Z,836340,190,5.40000000000000029976021664879226591438055038452148437500,0E-56
2022-01-23T19:14:00Z,836280,190,5.90000000000000032751579226442117942497134208679199218750,0E-56
2022-01-23T19:13:00Z,836220,190,7.30000000000000040523140398818213725462555885314941406250,0E-56
2022-01-23T17:46:51Z,831120,189,-0.20000000000000001110223024625156540423631668090820312500,0E-56
2022-01-23T17:45:51Z,831060,189,0.70000000000000003885780586188047891482710838317871093750,0E-56
2022-01-23T17:44:51Z,831000,189,1.40000000000000007771561172376095782965421676635742187500,0E-56
2022-01-23T17:43:51Z,830940,189,2.10000000000000011657341758564143674448132514953613281250,0E-56
2022-01-23T17:40:51Z,830759,189,4.70000000000000026090241078691178699955344200134277343750,0E-56
2022-01-23T12:00:30Z,810660,186,5.40000000000000029976021664879226591438055038452148437500,0E-56
2022-01-23T11:59:30Z,810600,186,4.80000000000000026645352591003756970167160034179687500000,0E-56
2022-01-23T11:58:30Z,810540,186,3.70000000000000020539125955565395997837185859680175781250,0E-56
2022-01-23T11:58:30Z,810540,186,3.70000000000000020539125955565395997837185859680175781250,0E-56
2022-01-23T11:39:30Z,809400,186,-6.20000000000000034416913763379852753132581710815429687500,0E-56
2022-01-23T11:38:30Z,809340,186,-6.10000000000000033861802251067274482920765876770019531250,0E-56
2022-01-23T10:08:20Z,804000,185,-4.70000000000000026090241078691178699955344200134277343750,0E-56
2022-01-23T10:07:20Z,803940,185,-5.10000000000000028310687127941491780802607536315917968750,0E-56
2022-01-23T10:06:20Z,803880,185,-5.00000000000000027755575615628913510590791702270507812500,0E-56
2022-01-23T10:05:20Z,803819,185,-5.40000000000000029976021664879226591438055038452148437500,0E-56
2022-01-23T10:04:20Z,803760,185,-5.80000000000000032196467714129539672285318374633789062500,0E-56
2022-01-23T10:03:20Z,803700,185,-5.80000000000000032196467714129539672285318374633789062500,0E-56
2022-01-23T10:02:20Z,803640,185,-5.40000000000000029976021664879226591438055038452148437500,0E-56
2022-01-23T10:01:20Z,803580,185,-5.50000000000000030531133177191804861649870872497558593750,0E-56
2022-01-23T08:35:11Z,798479,184,-3.80000000000000021094237467877974268049001693725585937500,0E-56
2022-01-23T08:34:11Z,798419,184,-4.10000000000000022759572004815709078684449195861816406250,0E-56
2022-01-23T08:33:11Z,798359,184,-4.40000000000000024424906541753443889319896697998046875000,0E-56
2022-01-23T08:32:11Z,798300,184,-5.00000000000000027755575615628913510590791702270507812500,0E-56
2022-01-23T08:31:11Z,798240,184,-5.20000000000000028865798640254070051014423370361328125000,0E-56
